songid,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,mfcc1_skew,mfcc2_skew,mfcc3_skew,mfcc4_skew,mfcc5_skew,mfcc6_skew,mfcc7_skew,mfcc8_skew,mfcc9_skew,mfcc10_skew,mfcc11_skew,mfcc12_skew,mfcc13_skew,mfcc1_kurtosis,mfcc2_kurtosis,mfcc3_kurtosis,mfcc4_kurtosis,mfcc5_kurtosis,mfcc6_kurtosis,mfcc7_kurtosis,mfcc8_kurtosis,mfcc9_kurtosis,mfcc10_kurtosis,mfcc11_kurtosis,mfcc12_kurtosis,mfcc13_kurtosis,valence_mean,arousal_mean
1892,-3.9286273789684856e-08,1.3357333727981313e-07,0.0,-1.0214431256372336e-07,3.9286276454220115e-09,3.142902116337609e-08,1.5714510581688046e-08,7.857255290844023e-09,9.821568447421214e-09,7.857255290844023e-09,2.750039307386487e-08,0.0,-3.9286276454220115e-09,1.0,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,0.9999998807907104,1.0,1.0,-2.7729947566986084,-0.04719969257712364,1.5995972156524658,-0.3604532778263092,0.2868821322917938,-0.08040965348482132,0.15666644275188446,-0.32709911465644836,-0.009571566246449947,0.6010337471961975,-0.1166536808013916,-0.0694209411740303,0.29711857438087463,27.968978881835938,0.23934435844421387,9.740469932556152,1.4057269096374512,1.0008540153503418,0.20186114311218262,0.9899647235870361,0.7759788036346436,0.5134148597717285,1.0736083984375,2.5564160346984863,2.113304615020752,0.17660093307495117,5.1,6.1
1138,-9.448166338188457e-08,4.0942055079540296e-07,2.3620415845471143e-08,1.2991229425551865e-07,6.298778032487462e-08,-4.330409808517288e-08,-2.3620415845471143e-08,4.7240831690942287e-08,-2.3620415845471143e-08,-3.93673609266898e-08,-1.96836804633449e-08,2.066786386478725e-08,-4.7240831690942287e-08,1.0,1.0,1.0,1.0,0.9999998807907104,1.0,1.0000001192092896,0.9999999403953552,0.9999999403953552,1.0,0.9999999403953552,1.0,0.9999999403953552,-2.6557912826538086,-3.210663318634033,-0.3033923804759979,0.34262707829475403,-1.2355271577835083,-0.381165474653244,0.16971909999847412,0.08891429752111435,0.36502841114997864,-0.0002949402551166713,0.019013240933418274,0.9117950797080994,1.0505411624908447,7.989687919616699,10.868467330932617,1.3242921829223633,0.0800940990447998,2.1193909645080566,0.23944807052612305,-0.09026885032653809,1.2917098999023438,-0.4801192283630371,-0.3309595584869385,-0.09741353988647461,1.5928630828857422,2.3205909729003906,4.4,3.7
1886,-1.1785882492176825e-07,7.857254757936971e-08,-6.285804232675218e-08,2.357176498435365e-08,-1.5714510581688046e-08,1.5714510581688046e-08,0.0,2.357176498435365e-08,0.0,3.142902116337609e-08,-1.5714510581688046e-08,-3.142902116337609e-08,5.892941246088412e-09,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,0.9999999403953552,1.1664849519729614,0.17664600908756256,-0.7687026262283325,0.48186302185058594,-0.3212122619152069,0.03657174110412598,0.3264574706554413,-0.13460420072078705,-0.1821536123752594,-0.04777160659432411,0.09661786258220673,0.014692501164972782,0.21980659663677216,2.568211078643799,2.9476771354675293,0.32852745056152344,0.06627988815307617,0.3072495460510254,-0.10208964347839355,0.11776971817016602,0.41733527183532715,0.32362961769104004,0.10750818252563477,0.5360658168792725,0.6806182861328125,1.062537670135498,4.1,3.0
645,-4.719213109183329e-08,-5.899016386479161e-08,-5.1124807498581504e-08,1.1798032772958322e-07,6.29228438242535e-08,-1.612397824146683e-07,4.3259454685085075e-08,-1.2977835694982787e-07,3.146142191212675e-08,-7.865354945124636e-08,5.50574874580434e-08,0.0,-4.719213109183329e-08,0.9999999403953552,1.0,1.0,1.0,0.9999998807907104,0.9999999403953552,1.0,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552,1.0,-0.5210096836090088,-0.5366440415382385,0.15386992692947388,0.10733118653297424,-0.18147002160549164,-0.003170635085552931,0.253792941570282,0.06538733094930649,0.04464419558644295,-0.11499155312776566,0.15389008820056915,0.010558336041867733,0.10077696293592453,5.541347503662109,-0.23498153686523438,-0.5407991409301758,0.12077736854553223,0.3150014877319336,-0.10717654228210449,0.0925588607788086,-0.010804176330566406,0.10827517509460449,-0.022600650787353516,0.09473657608032227,-0.2903859615325928,-0.31044578552246094,4.6,5.7
123,-1.1000157229545948e-07,2.7893256060451677e-07,-2.357176498435365e-08,-2.2687824241529597e-07,-1.5714510581688046e-08,-6.678666863990657e-08,-2.750039307386487e-08,0.0,-7.857255290844023e-09,1.3750196536932435e-08,1.5714510581688046e-08,-3.142902116337609e-08,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,-3.237821340560913,-0.25218266248703003,-0.3716234266757965,-0.4341373145580292,-0.2906360924243927,0.11039267480373383,0.00021543022012338042,-0.15153124928474426,0.02650805376470089,-0.04080513119697571,-0.03477269038558006,-0.12258081138134003,-0.29420655965805054,36.33675765991211,0.5678882598876953,0.8778762817382812,0.3786814212799072,0.1167449951171875,-0.12633538246154785,0.43386125564575195,0.401949405670166,0.16565275192260742,-0.0042302608489990234,0.40660667419433594,0.23384904861450195,0.7674360275268555,6.1,6.2
137,-4.247291940373543e-07,5.191134277993115e-07,-8.651890937017015e-08,-9.438426218366658e-08,1.376437186451085e-08,-2.1629727342542537e-08,1.966338736281159e-08,-6.390600759687004e-08,3.932677739015844e-09,-3.932677739015844e-09,1.966338869507922e-09,1.1798032772958322e-08,1.5730710956063376e-08,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0,0.9999999403953552,1.0,0.9999999403953552,1.0,1.0,-0.6539300084114075,-0.8677630424499512,0.7303216457366943,-0.5086330771446228,-0.012582619674503803,0.05393781512975693,0.3093012571334839,0.4631628096103668,0.28187376260757446,0.4130186140537262,0.6490194797515869,0.525587797164917,0.2906828820705414,0.45180583000183105,2.4888668060302734,0.3824193477630615,0.7458555698394775,-0.11070561408996582,0.3266758918762207,0.03757977485656738,0.171142578125,0.3764338493347168,0.253110408782959,0.9284534454345703,0.3383309841156006,-0.2608981132507324,4.3,5.8
651,8.053686428866058e-08,7.857254757936971e-08,3.339333431995328e-08,-4.71435299687073e-08,-7.857255290844023e-09,-3.142902116337609e-08,-2.946470623044206e-09,-8.446549060181496e-08,0.0,-3.9286273789684856e-08,1.5714510581688046e-08,1.3750196536932435e-08,2.357176498435365e-08,1.0,1.0,0.9999999403953552,1.0,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,0.9999998807907104,-1.0481023788452148,-0.6524390578269958,0.21618692576885223,0.02444995380938053,0.09173529595136642,-0.440176784992218,0.12457362562417984,0.03587551787495613,-0.18377171456813812,0.19846048951148987,0.050821710377931595,0.13870647549629211,0.2186337262392044,6.449581146240234,3.3513293266296387,1.757145881652832,0.12181496620178223,-0.2764148712158203,1.019571304321289,0.157179594039917,-0.09049296379089355,0.591686487197876,0.28697705268859863,-0.09034371376037598,-0.06943941116333008,-0.14350366592407227,6.4,7.1
889,3.932677472562318e-08,-3.932677472562318e-08,0.0,2.2809530264567002e-07,6.29228438242535e-08,3.146142191212675e-08,1.1798032772958322e-08,-4.3259454685085075e-08,-1.5730710956063376e-08,0.0,1.5730710956063376e-08,3.146142191212675e-08,1.5730710956063376e-08,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000001192092896,-2.004859685897827,0.04926874116063118,0.22548232972621918,0.06117575988173485,0.30464425683021545,-0.3505927324295044,0.4555684030056,0.08933092653751373,0.3075791895389557,0.3576439917087555,0.23257771134376526,0.33280763030052185,0.18716053664684296,15.515501022338867,-0.2118542194366455,0.2690765857696533,0.26877641677856445,0.516165018081665,-0.06581926345825195,0.05256366729736328,-0.27705931663513184,0.0970606803894043,0.41601014137268066,-0.06989336013793945,0.48474669456481934,-0.24858331680297852,6.9,7.2
1312,3.070654202019796e-07,4.3500932633833145e-07,7.361696248153748e-07,2.598245885110373e-07,-1.0629187130462014e-07,-7.873472540609328e-09,-4.5272464888057584e-08,1.1810207922735572e-08,2.7557153003954227e-08,2.3620415845471143e-08,3.5430623768206715e-08,9.448166338188457e-08,-2.31283237894786e-07,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,-0.5610342621803284,-0.035823456943035126,-0.15545019507408142,0.043938372284173965,-0.07275168597698212,-0.03045135922729969,0.11666678637266159,0.2572760581970215,0.09815070778131485,-0.010942787863314152,-0.5841934680938721,-0.05739123746752739,0.16532669961452484,3.0433249473571777,0.06978940963745117,0.303661584854126,0.14172673225402832,0.12469482421875,-0.06507182121276855,0.1014101505279541,-0.13267064094543457,0.2650589942932129,-0.1425938606262207,-0.0024940967559814453,0.05016064643859863,-0.2356119155883789,5.3,4.0
686,-2.357176498435365e-07,-6.285803806349577e-07,-1.5714510581688046e-08,1.885741198748292e-07,3.142902116337609e-08,-1.0607293887687774e-07,-3.142902116337609e-08,0.0,-6.236695782035895e-08,2.759860819878668e-07,-3.5357647476530474e-08,-4.71435299687073e-08,0.0,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.05382164940237999,-0.6926838755607605,0.27662545442581177,0.007377617992460728,-0.061129067093133926,-0.2594718635082245,-0.1986078917980194,-0.08410195261240005,-0.3315165340900421,0.3298377990722656,0.007898464798927307,-0.24621601402759552,0.26730239391326904,-0.6333274841308594,0.7321622371673584,-0.7733612060546875,-0.545274019241333,-0.6406822204589844,-0.18570375442504883,-0.05277752876281738,-0.04670858383178711,0.5130705833435059,0.24559402465820312,-0.18164324760437012,0.16908884048461914,1.5806427001953125,3.4,5.5
1474,3.149389016243731e-08,-2.125837426092403e-07,3.936736270304664e-09,9.448166338188457e-08,-1.5746945081218655e-08,7.873472540609328e-09,1.968368135152332e-09,-5.5114306007908453e-08,5.905103961367786e-09,0.0,2.5588784424712685e-08,-7.873472540609328e-09,-9.84184023167245e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.8079253435134888,-0.2437594085931778,0.1597149670124054,0.968677282333374,0.5541422367095947,0.2867681384086609,-0.526886522769928,-0.5135326981544495,-1.0814027786254883,-0.21658511459827423,-0.40156200528144836,-0.4888582229614258,-0.16923828423023224,3.683198928833008,2.5696868896484375,1.1911664009094238,2.722999095916748,1.1732354164123535,2.2582106590270996,0.8686180114746094,0.48041391372680664,4.247644901275635,0.5921237468719482,1.0719614028930664,0.4354526996612549,0.7724921703338623,6.6,6.4
1460,-1.1810207922735572e-07,-5.5114306007908453e-08,-1.7715311884103357e-08,-2.125837426092403e-07,-2.3620415845471143e-08,-4.7240831690942287e-08,3.149389016243731e-08,-1.3384902786128805e-07,-3.93673609266898e-08,-2.3620415845471143e-08,7.87347218533796e-08,4.7240831690942287e-08,8.660819617034576e-08,1.0,0.9999999403953552,1.0,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,-0.724184513092041,0.3914460837841034,-0.5723223090171814,0.38162460923194885,0.35050755739212036,0.3985885977745056,-0.2975154519081116,-0.3305974304676056,0.2816029191017151,0.46184611320495605,0.6075475811958313,0.2345777004957199,0.18356290459632874,0.03638482093811035,-0.3443872928619385,1.8796539306640625,1.1140470504760742,0.45835137367248535,0.635988712310791,-0.3222033977508545,1.069840431213379,0.7505009174346924,1.1050443649291992,1.9352192878723145,0.14867281913757324,0.719834566116333,4.8,3.9
692,-2.75287437290217e-08,1.25845687648507e-07,-1.5730710956063376e-08,-2.910181535753509e-07,1.5730710956063376e-08,-1.966338736281159e-08,-2.75287437290217e-08,-4.719213109183329e-08,0.0,4.3259454685085075e-08,0.0,-3.932677472562318e-08,8.651890937017015e-08,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,-2.919677734375,-0.04732105880975723,0.11357953399419785,0.051292818039655685,0.4257001578807831,-0.17408381402492523,0.04983023181557655,0.3371521830558777,0.2181852161884308,0.31007203459739685,0.13095857203006744,0.18905441462993622,-0.42512309551239014,35.48558807373047,0.5141184329986572,-0.11036419868469238,0.18431782722473145,-0.07651114463806152,0.49550580978393555,-0.048108577728271484,1.0537033081054688,0.3589038848876953,0.1803147792816162,-0.028688907623291016,0.6303932666778564,0.6289575099945068,6.9,6.1
1306,-1.2597556064974924e-07,-3.149389016243731e-08,-6.298778032487462e-08,1.8896332676376915e-07,-1.8502659315799974e-07,2.7557153003954227e-08,-3.149389016243731e-08,-3.93673609266898e-08,3.93673609266898e-08,3.149388874135184e-07,3.149389016243731e-08,-1.5746945081218655e-08,6.298778032487462e-08,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0000001192092896,1.0,0.9999999403953552,1.0,1.0,-0.2993389070034027,0.2648390829563141,-0.10628678649663925,0.07149819284677505,-0.2374052107334137,-0.2767552435398102,0.13697549700737,0.4770386517047882,0.45646050572395325,0.21189366281032562,0.017524493858218193,-0.11812948435544968,-0.04532572254538536,-0.7577500343322754,-0.5885155200958252,-0.2615988254547119,-0.4110097885131836,0.12189126014709473,-0.019308090209960938,-0.4394264221191406,0.2610127925872803,0.2747802734375,-0.5604007244110107,-0.40429186820983887,-0.6743929386138916,-0.3232276439666748,5.3,5.3
22,-1.101149749160868e-07,3.342775869441539e-07,3.146142191212675e-08,3.146142191212675e-08,6.29228438242535e-08,-1.5730710956063376e-08,-3.539409831887497e-08,-2.3596065545916645e-08,3.932677739015844e-09,0.0,-2.261289644422959e-08,-1.1798032772958322e-08,-1.1798032772958322e-08,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0,1.0,-1.759145975112915,-0.8661608099937439,0.7581388354301453,-0.6976019144058228,-0.0773792415857315,0.8610540628433228,0.06812234222888947,0.006624343805015087,0.230341374874115,-0.1005193442106247,-0.08588994294404984,-0.48944607377052307,0.1456279307603836,2.5462913513183594,1.7214598655700684,-0.13888072967529297,0.8964521884918213,0.08034563064575195,1.0106396675109863,0.15409088134765625,-0.11761331558227539,0.1708838939666748,0.16583681106567383,0.057100772857666016,0.04351234436035156,-0.13283085823059082,4.0,4.8
1448,4.360776415524015e-07,-4.930427621729905e-07,6.678666863990657e-08,-1.2571608465350437e-07,0.0,-5.892941246088412e-09,-9.42870599374146e-08,-7.857255290844023e-09,-2.357176498435365e-08,7.857255290844023e-09,-3.5357647476530474e-08,9.232274322812373e-08,9.821568447421214e-09,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.223819300532341,-0.9719555377960205,0.3276621103286743,0.0034658045042306185,-0.43091729283332825,0.9152288436889648,-0.4785214960575104,-0.3695800304412842,0.2254713624715805,0.6388687491416931,-0.018589723855257034,-0.1557191163301468,-0.1874968707561493,0.1926555633544922,1.730611801147461,0.05660700798034668,-0.13751006126403809,0.23444557189941406,3.6191511154174805,1.7754554748535156,0.31932878494262695,0.19479990005493164,0.4748513698577881,0.34827136993408203,0.32620978355407715,-0.0636129379272461,4.4,4.4
876,-3.146142191212675e-08,-2.752874195266486e-07,-6.29228438242535e-08,3.539409831887497e-08,4.719213109183329e-08,1.5730710956063376e-08,-1.5730710956063376e-08,0.0,0.0,0.0,0.0,3.146142191212675e-08,-1.5730710956063376e-08,1.0,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,1.0,-1.2893544435501099,0.663300633430481,-1.3925530910491943,0.06171782687306404,-1.0979713201522827,-0.47025781869888306,-0.6714414358139038,-0.8457015156745911,-0.418251633644104,-0.4607408344745636,0.004588019102811813,-0.3569173514842987,0.04474061354994774,0.12281370162963867,0.3995041847229004,2.1450510025024414,0.5036776065826416,1.9059162139892578,-0.3850839138031006,0.13636159896850586,-0.21419286727905273,-0.4019184112548828,-0.07133841514587402,0.3285245895385742,-0.2885732650756836,-0.40451526641845703,6.3,6.7
37,-1.1404765132283501e-07,2.398933247604873e-07,-4.522579288845918e-08,-2.75287437290217e-08,7.865355478031688e-09,2.75287437290217e-08,1.5730710956063376e-08,3.932677739015844e-09,-1.0814863671271269e-08,9.831693681405795e-09,1.5730710956063376e-08,0.0,1.966338869507922e-09,1.0000001192092896,0.9999999403953552,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,-2.670905590057373,-0.13040249049663544,-0.23671388626098633,-0.016332197934389114,-0.5366701483726501,0.46414855122566223,-0.22848592698574066,-0.46584832668304443,-0.4517488479614258,0.5015450716018677,0.3238968849182129,0.17438723146915436,0.19802343845367432,33.99253845214844,0.18155574798583984,0.2613954544067383,-0.27944040298461914,1.171454906463623,1.8498387336730957,-0.31585693359375,1.1006574630737305,0.40590381622314453,1.5479121208190918,0.2542564868927002,0.4528377056121826,0.2845954895019531,6.6,5.3
863,0.0,7.857255290844023e-09,7.857254757936971e-08,1.1000157229545948e-07,1.5714510581688046e-08,-6.285804232675218e-08,0.0,-4.71435299687073e-08,0.0,-1.5714510581688046e-08,-2.357176498435365e-08,-1.5714510581688046e-08,-3.142902116337609e-08,0.9999999403953552,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,-1.2218763828277588,-0.09398540109395981,-0.2473505139350891,-0.03400572016835213,-0.37689241766929626,-0.5506969094276428,-0.49434754252433777,-0.2713235020637512,0.03258676454424858,-0.12528033554553986,-0.6439208388328552,-0.1866241842508316,-0.23500795662403107,7.607769966125488,-0.4088578224182129,0.0019881725311279297,-0.01139211654663086,0.1915433406829834,0.2607002258300781,0.3236663341522217,0.2594873905181885,-0.11226010322570801,0.2686798572540283,0.35232019424438477,0.15913152694702148,0.1396350860595703,6.4,7.0
1449,1.5746945081218655e-08,-3.936736270304664e-09,0.0,1.0038677089596604e-07,4.330409808517288e-08,2.3620415845471143e-08,2.952551980683893e-09,-1.5746945081218655e-08,3.149389016243731e-08,-7.873472540609328e-09,2.165204904258644e-08,-1.3778576501977113e-08,3.149389016243731e-08,0.9999999403953552,1.0,1.0,0.9999999403953552,1.0,0.9999999403953552,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,-0.14658361673355103,-0.23078006505966187,-0.025172939524054527,0.19584643840789795,0.31590157747268677,-0.2417520433664322,-0.4161445200443268,0.06512685865163803,-0.07874586433172226,0.40871936082839966,0.3869500160217285,-0.07901168614625931,-0.00010611865582177415,-0.40080833435058594,-0.7049522399902344,-0.7133362293243408,-0.22690439224243164,0.13193416595458984,-0.19550251960754395,0.023035049438476562,0.5154356956481934,0.947822093963623,-0.011817455291748047,0.06601738929748535,0.25875353813171387,0.4055969715118408,4.6,4.1
1461,3.149389016243731e-08,-1.4172249507282686e-07,4.7240831690942287e-08,2.0471027539770148e-07,6.692451393064403e-08,1.5746945081218655e-08,1.1810207922735572e-08,-3.149389016243731e-08,1.5746945081218655e-08,4.5272464888057584e-08,-2.3620415845471143e-08,1.96836804633449e-08,7.873472540609328e-09,1.0,1.0,1.0,1.0,0.9999998807907104,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,0.2162867933511734,-0.42297714948654175,0.2798463702201843,0.217266246676445,-0.1314021497964859,-0.2782336473464966,0.3654082715511322,-0.244609534740448,-0.002323209773749113,0.1797398328781128,-0.16514354944229126,0.014402847737073898,-0.009820452891290188,-0.2759532928466797,2.640191078186035,2.5904197692871094,-0.3457202911376953,-0.28731656074523926,0.2744286060333252,0.14399027824401855,0.09249520301818848,0.4882690906524658,-0.028001070022583008,0.2581043243408203,0.03564953804016113,0.60788893699646,5.3,4.2
1307,-3.149389016243731e-08,-1.2597556064974924e-07,-4.330409808517288e-08,-3.149389016243731e-08,-1.1810207922735572e-08,6.298778032487462e-08,2.3620415845471143e-08,2.3620415845471143e-08,-1.5746945081218655e-08,0.0,1.5746945081218655e-08,-2.7557153003954227e-08,3.149389016243731e-08,1.0,1.0,0.9999999403953552,1.0,0.9999999403953552,1.0,0.9999999403953552,1.0,1.0,0.9999999403953552,0.9999998807907104,1.0,1.0,-0.9580976963043213,0.5290698409080505,-0.23081129789352417,0.3518159091472626,0.3576826751232147,0.7208042144775391,0.7761783003807068,0.2583010494709015,-0.008209951221942902,0.3326028287410736,-0.24581852555274963,-0.16081836819648743,-0.33455517888069153,0.3979959487915039,0.347031831741333,-0.5446970462799072,0.09483933448791504,0.0548405647277832,1.010873794555664,1.3069586753845215,0.29643774032592773,-0.2419145107269287,0.17934370040893555,-0.010866165161132812,0.10227560997009277,0.21381664276123047,5.1,5.4
693,3.146142191212675e-08,-5.50574874580434e-08,-1.5730710956063376e-08,0.0,-7.865355478031688e-09,-3.146142191212675e-08,1.966338736281159e-08,-1.5730710956063376e-08,0.0,-1.5730710956063376e-08,-3.146142191212675e-08,-1.1798032772958322e-08,0.0,0.9999999403953552,1.0,1.0,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552,1.0,-1.0430158376693726,0.11343319714069366,-0.5741128325462341,-0.22448860108852386,-1.2535696029663086,-0.9800823926925659,-0.8401625156402588,-1.0235447883605957,-0.8484235405921936,-0.06077377498149872,-0.4348497688770294,0.20926415920257568,0.8487563729286194,2.9920105934143066,-0.9147040843963623,0.15430045127868652,-0.8498737812042236,1.0895638465881348,0.5468254089355469,0.28949785232543945,0.567652702331543,0.6286458969116211,-0.3140873908996582,0.027399301528930664,0.7746624946594238,1.4578771591186523,6.2,5.3
687,-9.42870599374146e-08,-1.8071686724852043e-07,1.9643136894842428e-08,1.4928784253243066e-07,-3.9286276454220115e-09,5.500078614772974e-08,-4.3214903655552916e-08,5.500078614772974e-08,1.5714510581688046e-08,3.142902116337609e-08,7.857255290844023e-09,0.0,-1.9643136894842428e-08,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0,1.0,0.9999998807907104,-0.966910183429718,-0.3504064083099365,-0.3295237421989441,-0.05286058411002159,0.05654796585440636,-0.20008033514022827,0.32332319021224976,1.0115605592727661,0.9430945515632629,0.25363096594810486,0.4924796521663666,-0.056009985506534576,0.48523756861686707,2.934964179992676,0.9426312446594238,0.7477121353149414,0.14052748680114746,-0.12301349639892578,0.5671823024749756,0.2660222053527832,1.968604564666748,3.2081146240234375,1.1427717208862305,1.4045014381408691,1.1307659149169922,0.8636770248413086,7.3,7.4
1313,3.1100213959689427e-07,7.086124753641343e-08,-1.96836804633449e-08,-9.841840409308134e-08,-7.086124753641343e-08,-1.5746945081218655e-08,4.330409808517288e-08,0.0,7.873472540609328e-09,-1.5746945081218655e-08,-9.448166338188457e-08,-1.96836804633449e-08,-2.3620415845471143e-08,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999998807907104,1.0,0.9999999403953552,-0.5555632710456848,-0.5026288628578186,0.8358557224273682,0.24735888838768005,-0.5806258320808411,0.012301244772970676,-0.4836569130420685,-0.11491820961236954,-0.30656906962394714,0.5366778373718262,-0.02289130911231041,0.1735936850309372,0.03412829712033272,0.40407228469848633,0.06713652610778809,1.5859284400939941,0.31258726119995117,0.9904961585998535,0.14392805099487305,0.738440990447998,0.006134748458862305,0.13782787322998047,0.4475288391113281,-0.009145259857177734,0.047661542892456055,0.19278669357299805,4.2,3.0
1475,-1.2597556064974924e-07,1.9683680818616267e-07,3.149389016243731e-08,-9.841840409308134e-08,9.448166338188457e-08,-8.660819617034576e-08,1.1810207922735572e-08,-1.5746945081218655e-08,4.7240831690942287e-08,4.7240831690942287e-08,-1.5746945081218655e-08,0.0,0.0,1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,0.9999999403953552,1.0,1.0,-0.05935487896203995,0.061544448137283325,0.6038915514945984,-0.06514658778905869,-0.1646183729171753,-0.23550890386104584,-0.17619819939136505,0.04583192244172096,-0.38406798243522644,0.16149219870567322,0.7840084433555603,-0.26962214708328247,0.11364258080720901,-0.6455461978912354,-0.3553123474121094,0.6576902866363525,-0.08919310569763184,0.3782966136932373,0.19818663597106934,0.13501358032226562,-0.09317564964294434,0.542198896408081,-0.04957938194274902,0.7001562118530273,0.07790160179138184,-0.04726815223693848,4.3,3.2
136,1.101149749160868e-07,-7.865354945124636e-08,-4.719213109183329e-08,-1.101149749160868e-07,2.3596065545916645e-08,0.0,4.719213109183329e-08,9.438426218366658e-08,0.0,-1.5730710956063376e-08,3.146142191212675e-08,0.0,3.146142191212675e-08,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,0.9999999403953552,-1.273183822631836,0.3356126844882965,-0.5736798048019409,0.13968156278133392,0.3280090391635895,0.8750741481781006,0.2924360930919647,0.26391109824180603,0.9568621516227722,0.9886144399642944,-0.1110975369811058,0.49090564250946045,0.10718453675508499,5.317340850830078,-0.6177160739898682,-0.16976547241210938,0.6657955646514893,-0.032800912857055664,1.79099702835083,0.5030183792114258,0.7496163845062256,1.735621452331543,1.3758063316345215,1.080902099609375,0.9525141716003418,0.8134872913360596,6.8,6.2
650,7.865355478031688e-09,3.6180634310767346e-07,1.966338736281159e-08,2.0449922999432602e-07,-3.293617467647891e-08,3.146142191212675e-08,2.3596065545916645e-08,7.373770216645426e-08,4.719213109183329e-08,2.3596065545916645e-08,7.865355478031688e-09,-1.5730710956063376e-08,-1.5730710956063376e-08,1.0000001192092896,0.9999999403953552,0.9999999403953552,1.0,0.9999999403953552,1.0,1.0,0.9999999403953552,1.0,1.0,1.0,1.0,1.0,-1.6745153665542603,0.8359784483909607,-0.6851975321769714,-0.2591804563999176,-0.13327662646770477,-0.5529351234436035,-0.03309198096394539,-0.3113105893135071,-0.1729670763015747,0.5094541907310486,-0.10008605569601059,0.029141519218683243,0.01003496628254652,14.419000625610352,0.7341916561126709,0.43680572509765625,-0.34482336044311523,0.15328598022460938,0.251051664352417,-0.05371880531311035,0.5108721256256104,0.19496774673461914,1.115732192993164,0.18596291542053223,0.20823931694030762,0.027747154235839844,6.0,4.2
